link,name,hall_of_fame,active_player,years_played,career_batting_average,career_hits,career_HRs,career_WAR,career_RBIs,career_runs,career_OBP,career_SLG,career_OPS,world_series_wins,golden_glove_awards,mvps,career_hitting_titles,silver_slugger_awards,all_star_apps
http://www.baseball-reference.com/players/a/aloumo01.shtml,Moises Alou,False,False,17,.303,2134,332,39.9,1287,1109,.369,.516,.885,1,0,0,0,2,6
http://www.baseball-reference.com/players/a/alperwh01.shtml,Whitey Alpermann,False,False,4,.237,387,7,2.1,141,134,.268,.331,.599,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/alstode01.shtml,Dell Alston,False,False,4,.238,79,3,-2.1,35,48,.297,.310,.607,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/alstoto01.shtml,Tom Alston,False,False,4,.244,66,4,-0.2,36,30,.311,.358,.669,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/alstowa01.shtml,Walter Alston,True,False,1,.000,0,0,0.0,0,0,.000,.000,.000,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/altenje01.shtml,Jesse Altenburg,False,False,2,.290,9,0,-0.1,3,3,.313,.387,.700,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/altheaa01.shtml,Aaron Altherr,False,False,6,.219,222,37,1.6,150,142,.307,.401,.708,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/altizda01.shtml,Dave Altizer,False,False,6,.250,433,4,7.6,116,204,.318,.302,.619,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/altmage01.shtml,George Altman,False,False,9,.269,832,101,13.0,403,409,.329,.432,.761,0,0,0,0,0,3
http://www.baseball-reference.com/players/a/altobjo01.shtml,Joe Altobelli,False,False,3,.210,54,5,-0.9,28,27,.277,.323,.600,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/altuvjo01.shtml,Jose Altuve,False,True,11,.308,1777,164,41.4,639,883,.360,.462,.821,1,1,1,3,5,7
http://www.baseball-reference.com/players/a/alusige01.shtml,George Alusik,False,False,5,.256,167,23,1.6,93,75,.333,.416,.749,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/alvarlu01.shtml,Luis Alvarado,False,False,9,.214,248,5,-3.1,84,116,.247,.271,.517,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/alvarcl01.shtml,Clemente Álvarez,False,False,1,.200,1,0,-0.1,0,1,.200,.200,.400,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/alvarda02.shtml,Dariel Álvarez,False,False,2,.250,8,1,0.1,1,3,.314,.406,.721,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/alvared01.shtml,Eddy Alvarez,False,True,2,.188,19,1,0.0,8,14,.287,.287,.574,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/alvarga01.shtml,Gabe Álvarez,False,False,3,.222,59,7,-1.4,33,22,.289,.357,.646,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/alvaror01.shtml,Orlando Álvarez,False,False,4,.157,8,2,-0.4,8,4,.157,.314,.471,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/alvaros01.shtml,Ossie Álvarez,False,False,2,.212,42,0,-0.5,5,20,.271,.227,.498,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/alvarpe01.shtml,Pedro Álvarez,False,False,9,.236,704,162,5.0,472,365,.310,.447,.757,0,0,0,0,1,1
http://www.baseball-reference.com/players/a/alvarro01.shtml,Rogelio Álvarez,False,False,2,.189,7,0,-0.5,2,2,.211,.189,.400,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/alvarto01.shtml,Tony Álvarez,False,False,2,.250,16,2,-0.1,10,11,.324,.406,.731,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/alvaryo01.shtml,Yordan Álvarez,False,True,3,.290,249,61,6.9,186,152,.371,.577,.948,0,0,1,0,0,0
http://www.baseball-reference.com/players/a/alvisma01.shtml,Max Alvis,False,False,9,.247,895,111,8.3,373,421,.302,.390,.692,0,0,0,0,0,2
http://www.baseball-reference.com/players/a/alvorbi01.shtml,Billy Alvord,False,False,5,.253,270,3,-1.0,109,129,.283,.346,.629,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/alyeabr01.shtml,Brant Alyea,False,False,6,.247,214,38,1.5,148,100,.326,.421,.747,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/amalfjo01.shtml,Joey Amalfitano,False,False,10,.244,418,9,1.8,123,248,.320,.321,.641,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/amarari01.shtml,Rich Amaral,False,False,10,.276,493,11,5.1,159,305,.344,.351,.695,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/amarial01.shtml,Alexi Amarista,False,False,7,.231,404,21,-0.6,169,171,.275,.323,.599,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/amaroru01.shtml,Rubén Amaro,False,False,11,.234,505,8,2.3,156,211,.309,.292,.601,0,1,0,0,0,0
http://www.baseball-reference.com/players/a/amaroru02.shtml,Ruben Amaro,False,False,8,.235,218,16,0.3,100,99,.310,.353,.663,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/amblewa01.shtml,Wayne Ambler,False,False,3,.224,175,0,-3.4,73,60,.298,.279,.577,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/ambrech01.shtml,Chip Ambres,False,False,3,.233,44,4,0.0,10,28,.321,.344,.665,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/amburtr01.shtml,Trey Amburgey,False,True,1,.000,0,0,-0.1,0,0,.000,.000,.000,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/amelued01.shtml,Ed Amelung,False,False,2,.193,11,0,0.3,4,7,.220,.193,.413,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/amezaal01.shtml,Alfredo Amézaga,False,False,9,.247,348,12,3.2,110,173,.307,.333,.640,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/amorosa01.shtml,Sandy Amoros,False,False,7,.255,334,43,7.4,180,215,.361,.430,.791,1,0,0,0,0,0
http://www.baseball-reference.com/players/a/ander08.shtml,Anders,False,False,1,.000,0,0,0.0,0,0,.000,.000,.000,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderal01.shtml,Alf Anderson,False,False,3,.238,93,1,-0.1,17,56,.300,.290,.589,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderan01.shtml,Andy Anderson,False,False,2,.184,41,2,-1.9,17,23,.257,.256,.513,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderbi02.shtml,Bill Anderson,False,False,1,.290,9,0,0.1,0,5,.389,.355,.744,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderbo02.shtml,Bobby Anderson,False,False,1,.220,18,0,-0.7,6,7,.304,.293,.597,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderbr01.shtml,Brady Anderson,False,False,15,.256,1661,210,35.0,761,1062,.362,.425,.787,0,0,0,0,0,3
http://www.baseball-reference.com/players/a/anderbr03.shtml,Brian Anderson,False,False,5,.227,181,22,-0.2,80,108,.290,.370,.660,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderbr06.shtml,Brian Anderson,False,True,5,.263,412,49,9.1,205,206,.347,.423,.770,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderbr05.shtml,Bryan Anderson,False,False,5,.221,15,0,-0.5,7,4,.276,.279,.556,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderbu02.shtml,Bubbles Anderson,False,False,4,.251,99,0,0.6,47,63,.351,.329,.680,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderc02.shtml,C. Anderson,False,False,1,.083,1,0,-0.2,0,0,.083,.083,.167,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderda02.shtml,Dave Anderson,False,False,10,.242,490,19,5.7,143,244,.312,.318,.629,1,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderdr01.shtml,Drew Anderson,False,False,1,.111,1,0,-0.1,0,3,.200,.111,.311,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderdw01.shtml,Dwain Anderson,False,False,4,.203,62,1,-1.4,14,33,.282,.245,.527,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderfe01.shtml,Ferrell Anderson,False,False,2,.261,61,2,-0.1,15,20,.324,.338,.662,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderga01.shtml,Garret Anderson,False,False,17,.293,2529,287,25.7,1365,1084,.324,.461,.785,1,0,0,0,2,3
http://www.baseball-reference.com/players/a/anderge01.shtml,George Anderson,False,False,3,.287,289,5,2.5,69,148,.359,.375,.734,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/andergo01.shtml,Goat Anderson,False,False,1,.206,85,1,0.4,12,73,.343,.225,.568,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderha01.shtml,Hal Anderson,False,False,1,.250,8,0,-0.2,2,4,.250,.250,.500,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderha02.shtml,Harry Anderson,False,False,5,.264,419,60,5.3,242,199,.334,.450,.784,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderji01.shtml,Jim Anderson,False,False,6,.218,211,13,1.0,86,107,.280,.298,.578,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderjo01.shtml,John Anderson,False,False,14,.290,1843,50,28.7,978,871,.329,.405,.734,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderjo03.shtml,Josh Anderson,False,False,3,.272,132,4,0.4,47,73,.313,.352,.665,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderke01.shtml,Kent Anderson,False,False,2,.260,95,1,0.8,22,43,.318,.311,.630,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderla03.shtml,Lars Anderson,False,False,3,.167,8,0,-0.3,4,7,.268,.188,.455,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderle01.shtml,Lewis Anderson,False,False,2,.143,2,0,-0.1,1,0,.143,.214,.357,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderma02.shtml,Marlon Anderson,False,False,12,.265,849,63,7.3,371,392,.314,.391,.705,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/andermi01.shtml,Mike Anderson,False,False,9,.246,367,28,4.4,134,159,.319,.362,.681,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderor01.shtml,Orinthal Anderson,False,False,1,.304,7,1,-0.4,2,3,.304,.522,.826,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/andersp01.shtml,Sparky Anderson,True,False,1,.218,104,0,-1.2,34,42,.282,.249,.531,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anderti01.shtml,Tim Anderson,False,True,6,.286,800,91,17.0,288,426,.314,.448,.762,0,0,0,1,1,1
http://www.baseball-reference.com/players/a/andinro01.shtml,Robert Andino,False,False,10,.233,313,18,1.9,97,159,.294,.318,.612,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/andrejo03.shtml,John Andreoli,False,True,2,.224,15,0,-0.1,4,6,.284,.269,.552,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/andreer01.shtml,Ernie Andres,False,False,1,.098,4,0,-0.4,1,0,.159,.146,.305,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/andreki01.shtml,Kim Andrew,False,False,1,.500,1,0,0.1,0,0,.500,.500,1.000,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/andre04.shtml,Andrews,False,False,1,.286,2,0,0.1,1,2,.286,.571,.857,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/andre05.shtml,Andrews,False,False,1,.500,2,0,0.1,1,2,.600,.500,1.100,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/andrecu01.shtml,Curley Andrews,False,False,2,.211,4,0,-0.1,2,4,.250,.316,.566,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/andreed01.shtml,Ed Andrews,False,False,8,.257,830,12,2.1,278,602,.301,.320,.621,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/andrefr01.shtml,Fred Andrews,False,False,2,.276,8,0,0.0,2,4,.353,.345,.698,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/andreja01.shtml,Jabbo Andrews,False,False,10,.296,278,20,3.6,147,131,.347,.446,.793,0,0,0,1,0,0
http://www.baseball-reference.com/players/a/andreji01.shtml,Jim Andrews,False,False,1,.188,38,3,-0.5,17,32,.278,.272,.550,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/andremi01.shtml,Mike Andrews,False,False,8,.258,803,66,10.9,316,441,.353,.369,.722,1,0,0,0,0,1
http://www.baseball-reference.com/players/a/andrero01.shtml,Rob Andrews,False,False,5,.251,365,3,0.9,91,174,.318,.298,.616,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/andresh01.shtml,Shane Andrews,False,False,7,.220,375,86,2.0,263,196,.298,.421,.719,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/andrest01.shtml,Stan Andrews,False,False,4,.215,32,1,-1.1,12,11,.259,.262,.521,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/andrewa01.shtml,Wally Andrews,False,False,2,.197,28,0,0.5,14,22,.283,.331,.614,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/andrubi01.shtml,Bill Andrus,False,False,2,.000,0,0,-0.2,1,0,.000,.000,.000,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/andruel01.shtml,Elvis Andrus,False,True,13,.272,1864,79,30.4,673,953,.327,.368,.696,0,0,0,0,0,2
http://www.baseball-reference.com/players/a/andrufr01.shtml,Fred Andrus,False,False,2,.293,12,0,0.2,2,9,.310,.366,.675,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/andruwi01.shtml,Wyman Andrus,False,False,1,.000,0,0,-0.1,0,0,.000,.000,.000,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/andujmi01.shtml,Miguel Andújar,False,True,5,.278,234,34,1.3,114,108,.309,.469,.778,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/anglema01.shtml,Matt Angle,False,False,1,.177,14,1,-0.2,7,12,.293,.266,.559,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/angleto01.shtml,Tom Angley,False,False,1,.250,4,0,-0.1,6,1,.333,.313,.646,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/ankenpa01.shtml,Pat Ankenman,False,False,3,.241,7,0,-0.1,3,2,.241,.276,.517,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/ankieri01.shtml,Rick Ankiel,False,False,11,.240,462,76,9.1,251,260,.302,.422,.724,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/annade01.shtml,Dean Anna,False,False,2,.130,3,1,0.1,3,3,.192,.304,.497,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/annisbi01.shtml,Bill Annis,False,False,1,.177,17,0,-0.9,3,17,.177,.198,.375,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/ansonca01.shtml,Cap Anson,True,False,27,.334,3435,97,94.3,2075,1999,.394,.447,.841,0,0,0,4,0,0
http://www.baseball-reference.com/players/a/anthoer01.shtml,Eric Anthony,False,False,9,.231,462,78,-0.2,269,249,.305,.397,.702,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/antoljo01.shtml,Joe Antolick,False,False,1,.333,2,0,0.1,0,1,.429,.333,.762,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/antonjo01.shtml,John Antonelli,False,False,2,.252,133,1,-1.4,29,50,.287,.318,.605,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/antonma01.shtml,Matt Antonelli,False,False,1,.193,11,1,-0.3,3,6,.292,.281,.573,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/antonbi01.shtml,Bill Antonello,False,False,1,.163,7,1,-0.3,4,9,.200,.302,.502,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/aokino01.shtml,Nori Aoki,False,False,6,.285,774,33,10.3,219,377,.350,.387,.738,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/aparilu01.shtml,Luis Aparicio,True,False,18,.262,2677,83,55.8,791,1335,.311,.343,.653,1,9,0,0,0,13
http://www.baseball-reference.com/players/a/apostsh01.shtml,Sherten Apostel,False,False,1,.100,2,0,-0.5,0,1,.143,.150,.293,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/applilu01.shtml,Luke Appling,True,False,20,.310,2749,45,77.6,1116,1319,.399,.398,.798,0,0,0,2,0,7
http://www.baseball-reference.com/players/a/aquinar01.shtml,Aristides Aquino,False,True,4,.220,94,31,0.7,78,63,.307,.478,.784,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/aragoan01.shtml,Ángel Aragón,False,False,3,.118,9,0,-0.8,5,4,.183,.132,.315,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/aragoja01.shtml,Jack Aragon,False,False,1,,0,0,0.0,0,0,,,,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/arangpe01.shtml,Pedro Arango,False,False,4,.261,125,9,0.6,72,61,.319,.384,.703,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/arauzjo01.shtml,Jonathan Araúz,False,True,2,.219,30,4,-0.2,17,17,.301,.343,.644,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/archdma01.shtml,Maurice Archdeacon,False,False,3,.333,128,0,1.6,29,84,.413,.391,.803,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/archeji01.shtml,Jimmy Archer,False,False,12,.249,660,16,10.3,299,247,.288,.333,.621,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/archige01.shtml,George Archie,False,False,3,.273,115,3,0.2,53,50,.333,.371,.704,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/arciafr01.shtml,Francisco Arcia,False,False,1,.204,21,6,0.0,23,10,.226,.427,.654,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/arciajo01.shtml,José Arcia,False,False,3,.215,132,1,-3.6,35,78,.260,.278,.538,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/arciaor01.shtml,Orlando Arcia,False,True,6,.242,437,44,2.1,193,191,.293,.363,.656,1,0,0,0,0,0
http://www.baseball-reference.com/players/a/arciaos01.shtml,Oswaldo Arcia,False,False,4,.235,231,44,-1.7,131,103,.298,.422,.720,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/ardelda01.shtml,Dan Ardell,False,False,1,.250,1,0,0.0,0,1,.400,.250,.650,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/ardnejo01.shtml,Joe Ardner,False,False,2,.212,88,0,-1.5,39,34,.248,.255,.504,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/ardoida01.shtml,Danny Ardoin,False,False,5,.206,87,8,0.3,35,50,.296,.307,.603,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/arenano01.shtml,Nolan Arenado,False,True,9,.288,1357,269,44.3,865,730,.345,.535,.880,0,9,0,0,4,6
http://www.baseball-reference.com/players/a/arenahi01.shtml,Hipolito Arenas,False,False,1,.355,11,0,0.4,4,2,.394,.452,.846,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/arencjp01.shtml,J.P. Arencibia,False,False,6,.212,333,80,1.9,245,169,.258,.412,.670,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/arencma01.shtml,Mario Arencibia,False,False,1,.154,2,0,0.0,2,5,.353,.231,.584,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/arftha01.shtml,Hank Arft,False,False,5,.253,229,13,0.1,118,116,.352,.375,.727,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/ariasal01.shtml,Alex Arias,False,False,11,.265,470,18,1.9,196,203,.338,.350,.688,1,0,0,0,0,0
http://www.baseball-reference.com/players/a/ariasge01.shtml,George Arias,False,False,4,.238,114,14,0.0,55,46,.278,.371,.649,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/ariasjo01.shtml,Joaquín Árias,False,False,8,.265,279,7,1.0,95,112,.293,.350,.643,2,0,0,0,0,0
http://www.baseball-reference.com/players/a/ariosma01.shtml,Mario Ariosa,False,False,1,.250,6,0,-0.1,3,4,.250,.500,.750,1,0,0,0,0,0
http://www.baseball-reference.com/players/a/arletbu01.shtml,Buzz Arlett,False,False,1,.313,131,18,2.3,72,65,.387,.538,.925,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/armasma01.shtml,Marcos Armas,False,False,1,.194,6,1,0.1,1,7,.242,.355,.597,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/armasto01.shtml,Tony Armas,False,False,14,.252,1302,251,15.9,815,614,.287,.453,.740,0,0,0,0,1,2
http://www.baseball-reference.com/players/a/armbred01.shtml,Ed Armbrister,False,False,5,.245,65,4,-0.1,19,46,.307,.377,.685,2,0,0,0,0,0
http://www.baseball-reference.com/players/a/armbrch01.shtml,Charlie Armbruster,False,False,3,.149,53,0,-0.5,12,24,.262,.186,.448,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/armbrha01.shtml,Harry Armbruster,False,False,1,.238,63,2,1.2,24,40,.353,.306,.658,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/armou01.shtml,Armour,False,False,1,.000,0,0,0.0,0,0,.000,.000,.000,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/armoubu01.shtml,Buddy Armour,False,False,10,.272,154,3,2.2,72,83,.331,.360,.690,1,0,0,0,0,4
http://www.baseball-reference.com/players/a/armstji01.shtml,Jimmie Armstead,False,False,4,.215,14,0,-0.3,4,5,.311,.323,.634,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/armstge01.shtml,George Armstrong,False,False,1,.167,1,0,0.0,0,0,.286,.333,.619,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/armstsa01.shtml,Robert Armstrong,False,False,1,.224,11,0,-0.2,5,9,.224,.306,.531,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/arndtha01.shtml,Harry Arndt,False,False,4,.248,244,6,1.5,99,118,.312,.333,.645,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/arndtla01.shtml,Larry Arndt,False,False,1,.167,1,0,-0.1,0,1,.167,.167,.333,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/arnolbi01.shtml,Billy Arnold,False,False,1,.143,1,0,0.0,0,2,.143,.143,.286,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/arnolch01.shtml,Chris Arnold,False,False,6,.237,103,4,-0.8,51,47,.303,.315,.618,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/arnolpa01.shtml,Paul Arnold,False,False,7,.253,99,0,-0.5,35,69,.342,.309,.652,0,0,0,0,0,1
http://www.baseball-reference.com/players/a/arnovmo01.shtml,Morrie Arnovich,False,False,7,.287,577,22,7.1,261,234,.350,.383,.733,1,0,0,0,0,1
http://www.baseball-reference.com/players/a/arozara01.shtml,Randy Arozarena,False,True,3,.276,169,28,5.3,82,113,.360,.480,.839,0,0,1,0,0,0
http://www.baseball-reference.com/players/a/arraelu01.shtml,Luis Arraez,False,True,3,.313,271,6,6.0,83,128,.374,.403,.777,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/arroych01.shtml,Christian Arroyo,False,True,5,.235,104,15,1.5,60,51,.298,.391,.690,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/arrueba01.shtml,Erisbel Arruebarrena,False,False,1,.195,8,0,-0.4,4,4,.244,.220,.464,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/arteahu01.shtml,Humberto Arteaga,False,True,2,.192,24,0,-0.8,5,11,.250,.224,.474,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/artez01.shtml,Artez,False,False,1,.000,0,0,0.0,0,1,.500,.000,.500,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/arumijo01.shtml,Joaquín Arumís,False,False,1,.239,17,1,-0.2,8,6,.289,.282,.571,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/arundtu01.shtml,Tug Arundel,False,False,4,.173,45,0,-1.8,16,21,.224,.196,.420,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/asadora01.shtml,Randy Asadoor,False,False,1,.364,20,0,0.3,7,9,.397,.455,.851,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/asbelji01.shtml,Jim Asbell,False,False,1,.182,6,0,-0.2,3,6,.250,.242,.492,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/asbjoca01.shtml,Casper Asbjornson,False,False,4,.235,52,1,-0.9,27,19,.272,.303,.575,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/ascanca01.shtml,Carlos Ascanio,False,False,1,.161,10,0,-0.5,5,3,.257,.161,.418,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/ascheco01.shtml,Cody Asche,False,False,5,.234,290,32,-1.9,129,129,.293,.376,.668,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/ashru01.shtml,Rudolph Ash,False,False,2,.206,7,0,-0.2,4,4,.270,.265,.535,0,0,0,0,0,0
http://www.baseball-reference.com/players/a/ashburi01.shtml,Richie Ashburn,True,False,15,.308,2574,29,64.3,586,1322,.396,.382,.778,0,0,0,2,0,6
